id,label
69570,0
9256,1
42571,0
23105,1
28097,1
52860,0
75240,1
19257,1
52894,1
82057,1
30765,0
78502,0
23706,1
85306,0
32904,1
58317,0
4386,1
3587,0
29316,0
27450,1
70341,0
15392,0
93517,0
16375,0
5763,0
86930,0
59214,1
63142,0
64537,0
30915,0
37810,0
92561,1
81930,0
71032,0
20975,0
75926,1
95362,1
16804,0
92074,1
48251,1
95213,1
47912,0
93167,0
89241,0
68541,0
36195,0
53462,0
53872,1
92843,0
15637,0
65482,1
17036,1
27510,1
25974,1
38524,0
57614,0
54693,1
49782,1
96215,0
53067,1
53094,0
13706,1
67490,1
13540,0
59874,0
98513,1
2957,1
19264,1
91824,1
31587,1
91805,1
69743,0
30281,0
73916,0
51346,0
50731,0
52397,1
12806,0
62740,1
21694,1
6731,0
27145,0
20341,0
84092,1
64257,1
35947,0
71094,0
53871,0
50374,0
67234,0
30127,0
13724,0
97246,0
45791,0
31592,0
93754,0
59836,0
86235,0
83106,0
90713,1
25931,0
97062,1
90682,1
20941,0
65802,0
54863,0
3526,1
95321,1
65430,1
32791,0
32690,0
49567,0
12960,1
67825,0
67324,0
14762,1
37482,0
70641,1
38125,1
97063,0
19627,0
28165,1
54391,0
4317,1
35726,1
97621,0
74896,0
87563,0
39820,0
95237,1
65347,0
13572,0
80524,0
73140,0
78643,0
65401,0
6432,0
36051,0
89624,1
36752,1
52806,0
86952,0
49180,0
46802,0
94601,1
89476,1
32857,0
39274,0
18647,1
8145,0
94782,0
5962,1
28407,1
69824,1
49052,1
32761,1
73802,1
42605,0
94012,1
28394,0
24163,1
7913,1
80526,0
92517,1
75631,0
86137,1
68295,1
28916,1
2417,0
12350,0
52163,1
57240,1
78146,1
62513,1
83294,0
86904,0
76942,0
39657,0
9317,1
58063,1
18023,0
21037,0
35704,1
41627,1
27456,0
45621,0
37890,1
65927,1
32964,1
60821,0
29607,0
65937,1
76490,0
94803,1
42305,1
31250,1
36194,1
42567,0
75431,0
82574,1
7524,1
5983,0
96753,0
73054,0
84657,1
67025,0
78962,0
24890,0
75246,0
62907,0
17263,0
62143,1
92084,0
56491,1
1926,1
59604,1
1567,0
84903,0
16745,1
32604,1
49602,0
93810,1
62150,1
24360,0
93254,1
21683,1
58142,1
78026,0
30495,0
23516,1
48063,1
37941,1
71543,0
92346,0
35401,1
45367,1
71965,0
94163,1
43925,0
54836,0
71983,1
92584,0
61074,0
96425,1
91870,0
92631,0
89351,0
93106,0
63270,0
45913,0
81460,0
8346,0
94753,0
28543,0
58394,1
28356,0
16382,1
86430,0
4897,0
16385,0
1674,1
45682,1
92386,1
18075,0
5192,1
93784,1
18054,0
18250,1
62394,0
98120,0
38917,0
31427,0
12980,1
90185,0
82360,0
93486,0
20796,0
30594,1
63287,1
29465,0
64951,0
53691,1
69812,0
47590,0
16052,0
37201,1
29857,1
9436,1
49580,1
6827,0
21507,0
53647,1
42530,1
12690,1
41863,1
43125,1
87654,1
68045,1
72306,1
35972,0
10782,0
56342,1
38726,1
8426,0
69875,0
71035,0
5346,0
41027,1
95476,0
71250,1
91487,0
65714,0
62917,1
39187,0
2641,0
10387,1
24716,0
94037,1
31976,1
96013,1
98437,0
48957,1
69375,0
64081,0
45820,0
25641,0
86301,1
58460,0
61047,1
25710,1
48023,1
4967,0
63542,0
5142,0
54236,1
83514,0
53640,1
30216,1
60857,0
71260,0
24306,1
58976,1
58412,0
13587,0
85274,1
19284,0
34016,1
62781,1
80157,0
57632,0
90524,0
90362,0
49603,1
98326,1
6594,0
14876,1
34685,0
38920,0
91680,0
52940,0
89647,0
83016,0
40376,1
89230,1
23741,0
70682,1
73092,0
15387,1
19253,0
65827,0
57846,0
12945,1
72481,0
97512,0
29364,0
87136,0
26785,1
52786,0
42895,0
50863,1
90326,0
83947,0
38261,1
8925,0
16840,0
63974,0
53972,0
97506,0
31685,0
54137,0
81056,1
78594,1
98613,1
87061,0
98217,1
8132,0
96432,0
49801,1
81205,0
4982,1
84793,0
13672,0
75416,1
83401,1
43820,0
35627,0
60425,1
53196,1
60714,0
32697,0
27491,0
71693,0
46035,1
43017,1
90352,0
34965,0
86420,0
75304,0
58437,1
90163,0
82604,0
26093,0
85104,1
43596,1
98365,1
28541,0
76984,1
83942,0
34905,0
14872,0
3196,0
73612,1
38297,0
96327,1
10642,1
92640,0
46201,1
96370,0
71824,0
31420,1
9216,0
15023,1
75310,0
52193,0
90132,0
75962,0
4851,1
62915,1
26590,0
90451,0
95164,1
46390,0
90627,0
16430,1
27310,0
73254,1
47935,1
58297,1
5187,1
29345,0
26813,0
83096,1
19306,0
3562,1
91403,1
78036,1
37854,1
23087,0
62974,1
28176,0
63017,1
81604,1
10647,1
89173,1
25940,1
78953,1
19470,0
73456,1
34082,1
16470,0
65307,1
57980,0
35081,0
8673,1
21036,1
53082,1
2937,0
60435,1
67520,0
81295,0
19382,1
81746,0
37261,0
53021,1
37690,0
20314,0
12560,1
32796,0
63792,0
40165,0
93642,1
56701,0
18965,1
52871,1
97852,0
53167,1
98706,1
28306,0
60792,1
63425,1
4763,0
19402,0
14682,0
84203,0
82436,0
50691,0
7425,0
72054,0
43186,1
52680,1
45701,0
79805,1
95162,0
78513,0
98361,1
93581,0
19840,1
92653,0
10397,0
29473,0
7934,1
54701,1
85267,0
57046,1
8612,0
1762,0
17534,1
52804,1
53176,0
98315,0
1562,0
21456,0
87095,0
41082,1
97582,0
50762,1
56307,0
59120,1
89657,1
59860,1
43591,0
7832,1
46153,0
30126,1
96027,1
15340,1
60315,0
14750,1
79816,0
57410,0
46892,0
38576,0
93756,0
82137,1
56243,1
36592,0
83754,1
95027,1
50416,1
41967,1
7315,1
7352,1
2451,0
76012,0
64370,0
20173,0
8427,0
27096,1
40527,0
86302,1
60834,1
75014,0
43627,1
76853,0
17094,0
76120,1
16584,1
3742,1
18603,0
46015,0
12506,0
32071,0
42867,1
12493,0
58203,0
2567,1
3485,0
17254,0
17340,1
75493,0
80915,0
52074,0
83520,0
75084,1
71023,1
49510,0
38952,1
76830,0
26705,1
1874,0
36104,1
38061,0
62584,0
31624,0
91573,0
87954,0
76945,1
28364,0
96145,1
79132,1
31987,0
10756,1
84720,0
53764,1
95413,1
3761,0
57864,1
20893,0
6281,0
49830,0
23150,1
75981,0
90367,0
12394,0
12396,1
93520,1
70653,0
82713,0
90283,0
43256,1
87904,0
29617,0
69514,0
60182,1
89435,1
10536,1
90653,1
51672,0
81642,1
74910,1
42803,0
3527,0
38602,0
10697,1
31526,0
98621,1
89701,1
30894,1
69845,0
51670,1
40327,0
14862,0
49813,0
79641,1
80921,0
70234,1
79413,0
9375,0
26754,1
57326,0
82453,0
19357,0
14365,0
25714,1
4371,1
72163,1
31540,0
80536,1
91570,0
80253,1
19874,1
48327,1
37821,1
8374,0
39762,1
46897,0
31482,0
71843,1
83925,0
91274,0
8943,1
82193,1
8153,0
16735,0
67532,0
43795,1
2697,1
98310,0
12934,0
10486,1
39751,0
42960,0
61893,1
48632,0
76803,0
14056,1
1425,1
72150,0
13947,0
53961,0
17324,0
31957,1
40231,0
94651,0
60924,1
85473,1
85196,0
2437,0
39172,1
14732,0
45893,1
84017,0
49731,0
39672,1
54721,0
59360,1
65387,1
49865,0
91243,0
62784,1
74205,0
32054,1
28564,1
95421,1
67281,1
90617,1
1397,0
1594,0
57324,1
84752,1
58936,0
72360,1
72016,0
59634,0
42381,1
26084,1
14527,0
78240,1
92315,1
90235,1
1285,0
38652,0
89032,1
8914,1
31850,0
29015,0
48195,1
37264,0
74396,0
74103,1
31672,0
50981,1
60281,1
10965,0
71092,1
75912,0
30427,1
49716,0
60742,0
80324,0
82716,0
2183,1
68927,0
27063,1
90187,0
2587,0
68457,0
10746,0
65097,0
79152,0
52376,0
18475,0
86920,0
79230,0
12804,1
24517,1
13420,0
64310,0
21367,0
68027,0
47063,1
80314,0
7816,1
24365,1
40397,1
34267,1
9461,1
95014,0
14796,1
15740,0
59873,0
19820,1
56983,0
37891,1
32091,1
70325,0
15932,0
41257,0
30624,1
60837,1
28576,1
29035,0
8726,0
19423,0
8361,0
14673,0
50714,1
83591,1
72193,1
96371,1
29746,1
57340,0
4362,1
47280,1
38290,1
19623,0
81932,0
23685,0
25413,0
90512,0
28015,1
48965,0
69273,0
73501,0
12703,0
21867,0
92864,0
52190,1
56714,0
58423,0
13287,1
16085,0
49537,1
18563,0
67584,0
60897,1
10627,0
3692,1
28967,1
67015,1
98341,0
79810,0
7284,1
82731,0
30921,1
47562,0
79586,0
18732,1
27103,0
64032,0
84627,1
71805,0
58760,1
8245,0
18067,0
5296,0
72961,0
7245,0
58621,1
89371,0
95637,0
4632,0
6245,0
89673,0
92810,0
18642,0
86923,0
19386,0
84123,0
75183,0
86320,0
51024,1
39871,1
65123,0
45217,0
1893,1
68510,0
45132,0
90637,1
57941,1
41237,1
75396,1
78093,1
83421,1
72390,1
30264,1
84732,1
8794,1
79340,1
50816,0
31695,0
78023,1
41320,0
61972,0
32795,0
79150,0
72980,0
20871,0
87236,0
14567,0
3581,0
71560,0
25684,0
93705,0
59762,1
43976,1
20396,0
9316,1
2193,1
50627,0
56312,1
5431,0
86502,0
94762,0
37680,0
63152,0
80654,1
63582,1
92680,1
81496,0
21584,0
30261,1
29876,1
27681,0
37496,1
45293,0
79524,1
2164,0
35916,1
52103,1
56023,1
49605,0
89403,0
93712,1
2794,0
95647,0
21846,0
87106,1
23876,0
27380,1
19034,1
13702,0
36142,1
49127,0
9812,0
82701,0
29176,1
37824,1
38274,1
97146,1
59781,1
28571,1
62594,0
4165,0
71534,0
7415,0
14367,0
24560,1
29310,1
39217,1
41290,0
63704,0
34281,0
4796,1
3571,0
30581,0
4957,1
90276,0
4785,1
30246,1
96315,0
51396,0
65127,0
39851,0
46093,1
20591,0
61835,1
28053,1
86490,0
96781,1
60534,1
34065,1
67820,0
51920,1
15230,0
23597,0
70964,1
49261,0
16807,0
36970,1
59341,1
31705,1
74863,1
39417,0
40596,1
72045,1
31905,0
56302,0
24601,1
32701,0
95036,1
57462,0
30821,1
3165,0
61983,1
59187,0
64037,0
60784,1
29716,0
27053,0
5374,0
49307,1
52916,0
29417,1
59870,0
71840,0
6453,0
54176,0
76540,0
95863,0
17382,0
20836,1
58341,0
68902,0
14907,0
90173,0
20651,0
9174,1
23056,0
61897,0
49582,0
69127,0
38150,0
26437,0
57243,0
45196,0
97401,0
25681,0
70326,1
38902,0
71395,0
96174,0
74810,0
41283,0
72096,0
94253,0
72091,0
64150,0
93105,0
98735,1
67594,1
49205,0
86423,1
4932,1
85406,0
34682,0
4567,1
87941,0
42951,0
26981,1
28497,0
71856,0
25380,1
57146,0
53712,1
24160,1
30621,0
97421,1
71653,1
84270,1
85361,1
12630,0
18752,0
57943,0
6783,1
31642,1
16482,0
18562,0
75492,1
60852,1
89765,1
67140,1
28493,0
42875,0
96451,1
68705,0
97154,1
73546,1
38601,0
47593,1
4925,1
84307,0
36271,0
74105,1
20613,0
39284,0
17203,1
59276,1
29073,1
65034,0
20634,0
79256,1
42103,1
32945,1
96382,1
93125,1
92147,1
17562,0
65803,1
43586,1
1834,0
36907,0
3985,1
40876,1
57264,0
43021,0
4853,1
93584,0
78021,0
52896,1
12845,0
80216,1
29071,1
48302,1
28350,0
15927,1
5694,0
97406,1
3857,1
14896,1
3174,1
30547,1
37640,0
63951,0
29187,0
19084,0
40586,0
32596,0
43861,1
59127,0
10794,1
6831,1
8697,0
13825,1
83124,0
23941,1
63075,1
92816,0
72491,0
8725,0
89473,1
60527,0
94172,1
86521,1
13475,0
38794,1
4687,0
78042,0
52084,1
10875,0
16370,1
85740,1
19873,0
30497,1
61592,0
78946,1
46573,1
81605,1
67302,0
58260,1
94025,1
97143,0
30971,0
49081,1
64912,0
39064,0
73592,0
68017,0
34625,1
10532,1
59827,1
19560,1
34527,0
2486,1
73286,1
38594,1
25130,0
9643,0
38907,0
31647,0
94681,0
49012,1
94576,1
30865,1
56893,0
72684,1
84052,1
23967,1
51962,0
85601,1
67912,1
68543,0
60123,1
7214,0
51467,0
34762,0
52410,0
65190,1
3125,0
68491,0
29043,0
32476,0
43892,0
14890,1
96124,1
49237,0
10634,0
36852,1
67284,0
89317,0
17590,1
8215,0
60597,0
84372,0
82451,0
74521,0
47305,0
47026,0
17462,0
71420,1
52187,1
58012,0
72854,0
84032,0
10836,0
62754,1
91625,1
26481,0
59482,0
73820,0
38946,1
29847,0
97241,1
18704,1
83617,0
12594,1
54097,0
27845,0
89104,0
16925,0
59403,1
94210,0
36047,0
30941,0
65130,1
38456,0
61847,1
59076,1
9237,0
93162,1
80634,0
25604,1
26107,0
40237,1
50794,1
13567,0
39610,1
63172,0
49315,1
65281,0
37942,1
71352,0
9825,0
97185,1
21596,1
79625,0
38097,0
41072,1
96241,1
26457,0
39710,1
7426,0
6287,1
38120,0
19387,0
75406,0
61385,0
87320,1
65891,0
34571,0
92605,0
80695,1
37056,1
79504,1
68304,0
40361,1
78263,1
97053,0
54217,0
2683,1
34807,1
13972,0
15632,1
93602,1
34902,1
86405,0
43897,1
16245,0
18654,0
18794,0
9257,0
68350,0
93015,1
64810,0
78542,0
82630,0
12640,0
53897,1
85061,0
48295,0
24107,0
25316,0
78652,1
32785,0
58601,0
63195,1
64250,0
85642,1
78614,0
14073,0
86035,1
50921,0
39857,0
87206,1
32546,1
38056,0
65243,0
3876,0
93185,1
47025,0
89216,0
24837,0
70893,1
56120,1
82473,1
54982,0
70182,0
46890,0
57086,1
21654,1
98274,1
98401,1
13457,1
60217,1
15324,0
81067,0
10723,0
6947,0
87064,0
24850,0
39074,1
40587,1
